'eceipt upload timed out a few times',Other
'mprove ',Other
'great thanks',Other
'umbersome but effective tool',Other
'ery ser riendly  asy to ubmit',Other
'painfull',Other
'his needs to be sent to eff arquar ot lan udler',Other
'oing a very good job oncur is very easy to navigate and use hank ou',Other
'eems like a pretty good tool',Other
'xceptions will not display as clearedupdated even after theyve been corrected',Other
't is not obvious to me how to import gencia itineraries into expense reports if this is even possible at all',Other
'his is my first experience with using oncur',Other
'nder payment type  was only given an option to choose cash which was not my method of payment for this purchase',Other
'ery good easier every time  use it',Other
'ou need to actually read the receipts before kicking the reports back to us',Other
'oo many options to select from uite confusing for first timers',Other
'ifficult to use system  not user friendly',Other
'mounts listed vary often and  am often unsure whether duplicate charges are sometimes listed',Other
'great ool',Other
'ery excellent',Other
'definitely needed the training plus help for the first receipt submission his is my first  since concur and the mobile app is great',Other
'o complicated system than earlier tool  always get problem in upload images',Other
'oncur works just ok if there are no exceptions f there are exceptions the online help is useless ou cant believe how bad it really is it seems like the online help assumes one is an expert in all the oncur pages and assumptionst seems like the people who wrote the oncur code never tested it with real people or explored the various pitfalls users might havet is a frustrating interface when there is anything out of the ordinary in an expense report',Other
'ould use a step by step cardguide',Other
'ery difficult to use with itrix ant easily transfer receipt images',Other
'easy to use and very intuitive',Other
'verall receipt and line item receipt is confusingwhich one is needed or both',Other
' appreciate the relatively simple user interface   did not know we had switched to this !',Other
'not happy with this system hy cant one file be added as receipts for multiple expense types',Other
'pretty good',Other
' called xpense eport support and they were very helpful',Other
'avigating the site for the first time is difficult m hoping my followup experience will be better',Other
' do not like this system seems you have to do things too many times',Other
'his is a  improvement over the old system',Other
'o place to get help',Other
'wesome!',Other
'ate ate the mapping as it does its own thing and when you try to move the points it randomly does stupid chnages',Other
'long wait tims screens unresponsive',Other
'issing receipt created confusion in process therwise love oncur',Other
'fine',Other
'easy to use nice interface',Other
'very convenient',Other
'ake it easier to pay a portion out of pocket',Other
'search tool for employees on app doesnt work at all wellyou cant print an expense report (paper or pdf) from the appas a homeworker its frustrating every time  claim mileage to have to state no commute miles etc etcthe apps good but it could be so much better',Other
'ot happy that  was not able to use the transferred receipts',Other
'national car rental receipts are not linking this month for both my executives',Other
'his took me three  to complete his is an incredible crappy system t is excessively time consuming for the employee to process monthly expenses and its correspondingly costly to the ompany  especially when factoring in the time expended by  the erizon traveling personnel and calculating the amount per hour that we  are paid n other words  you are chasing pennies as you are spending dollars f you really want to control spending  provide checks to the travel expense convert to a per diem system t will eliminate this wasted time and effort ffort  not only by the z personnel that have to  thru this incredibly crappy system but also to the  personnel in the cct roup having to control and monitor this mess',Other
'gain   would give you a negative star if it was possible his is an entirely too time consuming process  and  for what ompany benefit his took me over  hours to assemble and input he labor hours would have been better spent on productive work for the orporation ou need to come up with a better system or simply revert to a er iem type approach',Other
'he mileage calculator is okay for a guideline but  know my actual miles traveled and should be able to enter that directly',Other
'other than detecting an expense at urger ing as elephoneax you guys are doing great!',Other
' could not upload photos of my receipts on my phone',Other
'if the charge is a debit to the credit card there is no problem submitting the report for approval to my manager ut if there is a credit involved which in the last few months there has been  have found that it is very difficult to get it sent through for approval',Other
'asy process professional staff reat experience',Other
'ince attaching a receipt is required for many of the xpense types it would be nice to show ttach eceipt button more prominently or in ed to indicate when its required prior to aving alf the time  save and then must reopen the expense because  forgot to attach the receipt',Other
'oncur is user friendly and easy to use',Other
'ery easy to use!',Other
'ood',Other
'ttaching multiple receipts can be made a bit easier unless there is already a way that  am not aware of',Other
'ero stars ou could not design a less user friendly system if you tried  have receipts yet  have to fill out forms despite having the receipts  could go on but you get the picture f they want to pay reporters to do ridiculous clerical work that is supposed to be replaced by this wondrous stuff then fine ut it is ridiculous',Other
'ot so easy to navigate',Other
'ast action',Other
'onvenient to the end user humb up and keep up the good work',Other
'xcellent asy to navigate!',Other
'his is the most difficult program that  have ever had to deal with to process a xpense eport for usiness ravel!',Other
'ifficult to find from asis',Other
'great system',Other
'very good system',Other
'great',Other
'he  day age limit is a total pain and waste of time trying to move charges aroundyou leave it up to us to guess what needs to be moved ou also continue to fail to identify preferred vendors like laska ir and keep marking them as nonpreferred',Other
' had a cash expense in addition to several credit card expenses and the report would not submit due to an exception about unsubmitted expenses that were over due!! fter much time trying to resolve the issue an associate recommended moving the cash to a new report his allowed the expense report to submit ery frustrating!!!!!',Other
'ery good!',Other
'orks well',Other
'easy to use',Other
'reat',Other
'oo slow! esponse times unacceptable ystem keeps kicking me out of report and have to reopen when keying in expense details',Other
'good thanks!',Other
'ok',Other
'ormalmente leemos de izquierda a derecha y de arriba a abajoconsidero que el boton de calcular impuesto deberia estar despues que se ha llenado el tipo de comprobante',Other
'considero que el boton de calcular impuesto debe ser posterior a la opcion tipo de comprobante',Other
'very good',Other
'reat',Other
'eeds multiple select for all',Other
've only had the need to use oncur  or  times but its gone well each & every time ve used it hank you!',Other
'the numbers in this summary differ from those which  can see on the claim please can you confirm',Other
'm not sure if  already filed this reportthank you)',Other
'reat',Other
'oncur will tell you when something is out of company policy but theres no information about why it is out of policy or even a reference to the policy',Other
'ery comfortable to use this application for all services ',Other
'good',Other
'an you tell me how to copy the purpose field of report to that in each expense field  have to copy the purpose manually to each expanse field',Other
' tars',Other
'his was in the old expense system and the balance is still on my corporate card lease pay to corporate card  must have missed this expense there were two arriott and enterprise harges around the same time',Other
'antastic!',Other
' am satisfy with oncur expense system ',Other
'o uggestions',Other
'his site is  difficult to use  can only attach  receipt per transaction but sometimes  have more than one',Other
'good',Other
'ts really helpful for us next step should to be avoid unnecessary paper utilization on the same(save plant save earth)',Other
'asy to use',Other
'eed more expense selection options artner vents arketing vents arketing aterials',Other
'xcelente',Other
'e omslachtig moet misschien nog wennen',Other
'oo rigid',Other
'he site is ok  still cant get the allocations to work',Other
'll ood',Other
'much easier',Other
' contact number to call for help to walk through one of the links were working and  couldnt find anyone who could help me',Other
'wfull process',Other
'all hotel chains are not in the list (eg rupo osada for iesta nn in exico)',Other
'good',Other
'good',Other
'ad trouble fingering out how to enter per diem rocess took longer than it should',Other
'its really good',Other
'hen a rental car is booked through concur no receipt is sent to the user to include with the concur expense mployees email address should be included in the reservation to have an email sent from the rental location',Other
'eemed good  submit expenses infrequently so there was a learning curve',Other
' am very happy with this new program',Other
'rop long',Other
'no problems',Other
'oo anysteps',Other
'concur is good though there are few areas where it can be done better',Other
'll good so far',Other
'otel itemisation is never easy as room rate and taxes differes offently',Other
' find the app very clear and easy to use his lap top version is so difficult',Other
'it is very complicated when it comes to itemising ',Other
's muy facil de poder realizar la cuenta de gastos',Other
'ime consuming process',Other
'xtremely timely to create and submit expense reports',Other
'n my personal opinion oncur is too confusing  have to call someone anytime  need to submit mileage to help me',Other
' wish you could add several repeated trips at one time',Other
' wish my pay codes would auto  save in the template so  wouldnt have to enter them each report',Other
'great',Other
'good',Other
'asy to use and tracks what  need to keep organized',Other
' !',Other
'uy practico y manejable',Other
'eed to add more ustralian citiestowns doesnt make sense when the allowable entry is more than kms from actual purchase point',Other
'verall the system is very user friendly',Other
' found this to be incredibly difficult elp desk with a phone number would be nice',Other
'it will not accept todays date',Other
'oo many fields to enter for a hotel stay ach tax line item is separate ould consolidate would make easier',Other
' have had  receipts which look good when  take the picture of them on your pp but when  come to use them on the expenses they are not readable ence  can not recover all the  on my mileagehis has happened twice to me nows  am the   am concerned about the amount of  this may be costing the ompany',Other
'y comments on oncur ll keep to myself thank you',Other
'ery good system to use for entering travel expenses',Other
'ttaching *pdf file had to be done after hitting submit button would only take *jpeg file before submit button',Other
'uy buena herramienta',Other
' am impressed with the ease of oncur as well as the patience of the team looking after it',Other
' would like to see the approval flow easier',Other
'o detailed xpense ype',Other
'****',Other
' think its great when  get used to it nce  use it a couple of times it will be a lot easier  lot easier than the paper forms in the past hank you',Other
'ot impressed  should be able to communicate directly with somebody when my reimbursement is refused after being directed by rbit to book accommodation myself and having already received approval from my faculty to do so',Other
'his process has taken  staff members a total of one hour x    person hours',Other
'this is a terrible expense tool the  is horrible and the tool itself is not user friendly at all',Other
'earning curve is a bit steepaybe have hints that open up to guide the user',Other
'o far so good!  will get used to this quickly ',Other
'till have difficulty navigating site without calling customer support ortunately you have amazing folks there to assist',Other
' lot of steps to complete',Other
'speed is slow too many saves required or example saving an allocation for personal car mileage one save should be good',Other
'ime consuming to complete',Other
'oo cumbersome',Other
'asy to use orked great!',Other
'umbersome',Other
't feels odd that you have to attach receipts to flights you booked through oncur and where the information is already saved',Other
'he travel information did not copy over to xpenses',Other
' think  did this right',Other
'nfortunately  have mislaid some receipts but have commented where',Other
'terrible interface and process',Other
' is not intuitive',Other
'good',Other
'reat system it save so much paperwork',Other
'asy to use system',Other
'ot intuitive nd being in   hear from employees at least once a month that their reports are not being routed to the correct manager even though the reporting structure in  is correct',Other
'airfare only',Other
'k',Other
'ot bad',Other
'reat but some times  am unable to bring up rental car company nterdprise in anbury  on federal road  am able to select it but no car info comes up',Other
'ut one expense header required for ips',Other
'oncur is extremely easy to use and makes expense reporting much more simplified',Other
' should not have to include a receipt for the flights like  used to not require it lso flights in general should be automatically completed',Other
'isplaced eceipt for gas anagement can verify the trip distance and cost per attached writeupl hristensen',Other
'ihone app is great and works extremely well with the  version ice tool',Other
' couldnt separate the hotel details with  different rates o feedback at all',Other
'asy and intuitive to use',Other
'oesnt seem to do well with phone as far as getting receipts from phone tothe xpense eport lso dont like that you have to resubmit to clear andexception',Other
't is confusing attaching receipts to work orders from the phone it isntmuch better using the ',Other
'much better than the original  travel and expense system',Other
'eeded extra decimal place to itemize in pesos',Other
'ystem improving',Other
'it is still no possible to adjust the rate for currency to the level  buy at meaning  am always out of pocket',Other
'cannot use concur on mobile phone very time expensive',Other
'ery ime onsuming & uplication of ork',Other
'simpler than before',Other
'ransactions are not reflecting in concur as soon as it is done on ',Other
' star  hanks',Other
's complex the city selection',Other
'elease xpenset to razil region',Other
'he th star is for the xpenset lease relelease it for razil',Other
'needs to be easier to use',Other
'oorly designed interface',Other
'oyennement intuitif mais complet',Other
'idnt know what to choose for a drink purchased from a gas station',Other
'lright by me',Other
'nkelt att administrera i',Other
'his process takes a lot of time to enter his offloads the cost of doing business off the institution and on to me  dont have a secretary to do this so  have spent a lot of my time trying to figure it out and submit receipts lus  got reimbursed for the same conference twice so it doesnt really seem that its working that well',Other
'extremely frustrating & cumbersome system to use',Other
'the sections that ask for codes are not clear to us on the inputting user end',Other
' just removed something from my report because it was too much of a hassle to submit it again',Other
'ystem is not very intuitive when it comes to submitting expense reports',Other
'he ctivity code it should be charged to didnt come up in the menu so now our finance manager will have to do a journal transfer to ensure that it comes out of the right budget',Other
'satisfied',Other
'did seevral times in the first sevral times  did not click the credit card transactions',Other
'irst time used asypeasy )',Other
'e pointage des notes de frais nest pas ergonomique nottament en cas de pointage redondant type forfait',Other
'temized the hotel ill',Other
'f you detach a receipt from a wrong expense where does it go',Other
'the lodging never adds up  wish we didnt have to itemize each line',Other
'it is way too tedious to enter all the data you request ou have the information on the receipts',Other
'ot happy ont know why the additional expense of  is part of this submission  could not get rid of it  am not owed this amout as it is nort an expenditure!',Other
'ts so slow to use and  hate itemizing hotel expenses!',Other
'adding travel allowance to report is not easyalso calculation of travel allowance is not clear as numbers deviate from wwwstategovalso lack of transparency  no visibility if % or less of the travel allowance was applieddecsription to expense type autmatically filled is inacurrate x trip itinerray  transport costs description not accurate costs made in oscow are reported as ashington',Other
'excellent portal',Other
'oo cumbersome',Other
'oo cumbersome to navigate',Other
'eed to be able to download digital receipts from email or vender websites',Other
'llow changes and saving at the end when attempting to close a line tem and not for each step in the process hange defaults for different job classifications  will never have a meal with a customer yet this is the main default for any meal ost of us with expense accounts travel and our own meals are our main expenses',Other
'picture should be compressed automatically',Other
'teep learning curve but getting easier all the time',Other
'uick turnaround with questions however more accurate instructions should be provided',Other
'ard to find approval flow button and is not set correct from start',Other
'uenta de gastos de ene ortez',Other
' dislike your system!!! o rigid to slow cant work off line  and your system never synch',Other
'low hard to work in hotel receipts are impossible to work with ook me  minutes to get his one report done',Other
'hen  was adding internal colleagues for a meal expense nternal was not an option in the drop down although it would find internal colleagues under the dvanced earch here is also no item for airline baggage fees inally  had to manually associate my hotel receipt twice even though it appeared to be loaded ots of manual associationsactivities  more so than our previous system',Other
'o line item for baggage fees attaching receipts was not intuitive when you only have one receipt required and it wont attach unless you check the box in front of the item it took  tries to upload the receipt he application should know to attach the receipt to the single item if only one option is available',Other
'very satisfied  hotel itemization is very easy!',Other
'o figuran algunas localidades por donde realizamos gastos',Other
'great easy to find expense',Other
'easy and quick',Other
' bit slow',Other
'ood',Other
'ove the receipt image options',Other
'love the program',Other
'ending me back duplicates on taxes that are not are a waste of my time and it is taking far to long to process expenses especially for large amounts e need to get paid to pay our credit cards which are due',Other
'ood',Other
'rove to  to pick up linen for our guest in room  he was demanding new linen',Other
'o allow for a tally of the total number of expense items o allow for an overview per expense type',Other
'getting easier to use as we get our end sorted',Other
'ite peed is decreasing and certain types of flights will not book lso some locations for expenses refuse to save ie alifornia aryland',Other
'avor de no tardar en regresar el informe en caso de que se tenga que corregir algo racias',Other
'easy',Other
'hese were expenses from our   week for  not sure if a different  ode needed to be appliedhanksric',Other
'very good',Other
'reat!',Other
'eporte de  lemania arzo ',Other
'our program is the hardest and most nonintuitive program  have ever had to operate',Other
'aaaaaabulous',Other
'ery long winded',Other
'great',Other
't was difficult to get some of the reciepts and bilsl to match up',Other
'i find this to be very cumbersome i used to be able to do my reports as soon as i returned from my trip now i wait a week and have to copy and save receipts to then attach to an electronic file',Other
'ok',Other
'et  integrated to the app please!',Other
'an this be done from the phone app mine does not bring up the expensesegards',Other
'oing a wonderful ob!',Other
't has happend that oncur is summing bank fee of different months and shows it as a one single cost have to find them manullay and explain that they have been merged',Other
'receipts dont appear in the available list even when taking photo using the oncur pp',Other
'easy to use very good application!',Other
'please note my contract is ending on  authorisation of expenses should be sent to my private email mercimessayahoocom',Other
'reat',Other
'enjoyed working with others ',Other
'ery ood',Other
'good',Other
'great',Other
'retty easy to do',Other
'oncur is a very thorough and comprehensive program t is easy to use',Other
'his system is excellent ove the !',Other
'ot as friendly',Other
'oncur needs to be set up so there is the option to repay legitimate business expenses that are covered by an external providercollaborator on a reimbrsement basis',Other
'onsumes lot of my time',Other
'hoping for the day that thered no more need to submit the manual receipts since we have captured them digitally via image submission (other than that efficient app (thumbs up)',Other
'o slow ass edit doesnt let you edit things like city of purchase',Other
'uper slow onfusing',Other
'una pena farraginoro lento e scomodo',Other
'veramente scomodo',Other
'program is a bit confusing and hard to use',Other
'uch better than  expense !',Other
'system would not allow me to enter orthwood  as the city of purchase which is where the vendor restaurant is located',Other
'ystem can be poor to follow at times especially itemizing hotel expenses',Other
'the system is too slow and cant auto detect currency and country match it sucks!',Other
'hen filling in personal mileage it would be nice if frequently entered addresses were retained in the system so we did not have to type the entire address every time',Other
'concur requires too many steps to submit expenses',Other
'itemization is not easy and misleading',Other
'many steps to find necessary option as repeat old report',Other
'ery good',Other
'eview udit & pay quicker',Other
'ery good tool',Other
'im very happy to work for pnc things are done with ease',Other
'easy to use especially mileage calculator',Other
'etter !',Other
'ery efficient ove the maps',Other
'o complaints ery efficient uick turnaround  love the maps',Other
'ard to find lost receipts',Other
'super user friendly software!',Other
'easy to use system',Other
'all this expenses were paid with yzen redit card',Other
' have been asked to select employee when there is another ions ank employee with me at the lunch but there is no option to make this selection  only have usiness uest or pouse',Other
'ot sure where is right place to attach boarding pass and currency exchange receipt he system is not user friendly as the exception unable to guide where to resolve the alert',Other
'ent slightly over orry! lightshotel still ended up a bit more expensive than  originally saw',Other
'pload from expenseit takes too long and i have to log out  back in to see the new image as an option in my expense report',Other
'very good',Other
'ent fairly smooth',Other
' cant easily tell if  have attached my receipt therwise its a fairly good method of submitting reports',Other
'ate it!',Other
't stated receipt was a duplicate however the receipt is dated  arch ',Other
'ot happy spent two hours trying to load a image',Other
'train and bus faor to and from oakton',Other
'ery easy to use!',Other
'tough system',Other
'ts hard to see which receipt is which and when  zoom in  cant seem to manipulate the receipt in order to see the lower edge where the actual price paid is located',Other
' had to fill in fields on desktop which were not available on mobile so i had to edit all the expenses again',Other
'ts easy to use',Other
'he duplication flags are annoying oncur panics because  was charged the same amount for breakfast each day at the hotel lso because  was charged the same amount for booking fees on each trip',Other
'ractical efficient and self intuitive tool',Other
'lease note this expense report includes airfare and hotel charges for two employees ose e uca  from  to support tasks at  facility',Other
'this is somewhat confusing  this is my third time submitting this report',Other
'tore manager raining required in owen ',Other
'ty would be helpful if we could go back into reports and modify them he way it is set up is not user friendly for people that travel for extended periods of time for work eing able to go in and modify the report based on expenses as they occur would be helpful e travel quite a bit for extended times on short notice',Other
' lot of duplicated work need do for the document filling',Other
'ystem seems to work kay but adding attendees at lunches is a bit cumbersome especially if  dont know their exact title',Other
'reat tool!',Other
'he expense system seems easy to use y bank routing info was confirmed about  weeks ago did not realize  (apparently) needed to resubmit once the confirmation came throughlan ordan',Other
' am getting unnvessary email reminders and there is no admin contact to report this to',Other
'ot very user intuitive',Other
'please fix the notifications for receipts here are receipts attached but it still alerts that receipts are needed',Bug
'is there a way you can fix this software so that it does not ask for me to insert a description for every line on a hotel receipt hen  have to go into over ten entries to detail each one is hotel tax or internet or internet refund it seems like a waste of time  am sure you would rather me spend my time selling hanks!',Bug
'Concur has been slower than usual  got kicked off at one point lso when  deleted an expense item the system deleted my entire expense report',Bug
'not everything is intuitive ost employees not loaded in system etting errors on itemization and have no idea why',Bug
'blowing up receipts not working',Bug
'very difficult to handle errors by hotels because it requires receipts for a stay that didnt occur and an error by hotel the credit was attached',Bug
'hen errors arise its difficult what exactly is the issue n addition  just had a report returned with several expense  submitted originally again it was hard to detect why it was returned  just resubmitted',Bug
'some menu items are hard to find eg to attach travel authoriization go to etails scroll to bottom of page here should be a tool tip with the error message telling the user where to find the required function',Bug
'he ability to choose multiple expense items to match to one receipt file still does not work as promised',Bug
'y credit card statement is out of sync with my Concur account ever seems to be easy to fix it',Bug
'mailling receipts works very infrequently o error response is ever received but often the receipts just fail to show up in the gallery ery frustrating',Bug
'  not working to add expenses to report',Bug
'fix the i pad application you can not change the expense type  ar',Bug
' had to upload the receipt  times before the report could be submitted & the  error never went away',Bug
'please fix or the benefit of a rd party and overnment employee options business meal is  for the benefit of a rd party his should be the default for this category  interact with government employees  should have a profile option to make this the defaulthy do  have to say government employee or not at the expense report level  on each individuals recordt takes  clicks to say it is for a rd party and is not a government employee there should be  radio buttons to make this one click ot for the benefit of a rd party is for the benefit of a rd party that is  a government employee is for the benefit of a rd party that is a government employeeotel eceiptst is a  headache the way the interface makes you select rd party or not for each itemization ive one screen grid of all itemizations with a rd party check box next to each having to click no then save then reselect click no and so on is too much',Bug
'o option to manually adjust the rates for ixed eals  autocalculation using itineraries does not always apply to local policiesttaching & handling receipts at the report level is not userfriendly',Bug
'how the fixed meals get computed was unclear i had to ask a colleague about it',Bug
'errible to use  never know what is needed or where  am at in the process of completing the reporthis software needs a lot of debugging ery user nfriendly!',Bug
'temize tickets tax as tax does not work if it is direct report',Bug
'udit review process takes far too long ( business days) which is problematic in itself but becomes worse when there is a need to correct an error as this results it the audit process and  day  to reset',Bug
'ix the different daily charges for hotel ix the rounding problem',Bug
'addingediting itinerary was very frustrating i screwed up first attempt and no intuitive way to fix i had to delete the whole report and start fresh',Bug
'Concur is excessively slow and performs poorly error checking is unreliable it is annoying to have to save every step t is annoying to be unable to attach receipt images one at a time',Bug
'ocation field does not work on mobile app',Bug
'y app did not work on a replacement work phone  till not recd reply and now the user id has chnaged when it was a app log in not the other',Bug
'hen theres an error message how about showing a clickable link to whatever deeply buried form is needed to fix it',Bug
'error with  resolution for itemization ome employees will resolve and others will  nable to search on xample ee latest receipt nable to resolve employee arketkar oonit oonitarketkarcacom ( marpo)',Bug
'app not working on iphone (',Bug
'tedious and complicated not good step resolution items in place to help you clear errors',Bug
'the receipt attaching is an absolute disaster ept getting error messages when trying to do it as jpegs also the emailing of the receipts did not work',Bug
'expense tools and itemization doesnt work properly error message is coming up',Bug
'oor tool too many bugs',Bug
'ool is very slow often spools as you try to move between screens ill sometimes get an error that the site is not responding akes a considerable amount of time to process a small expense claim',Bug
' few too many system errors are occurring',Bug
'y only complaint is that my phone will time out sometimes before the app has a chance to save my receiptlso connecting it will time out saying onnection error',Bug
'receiptsconcurcom not working for me all the time',Bug
'having some issues with error lately making my submittal of reports late',Bug
'Concur is very user friendly and error proof system',Bug
'not satisfied  too many errors',Bug
'ite went down a few time during my work ried to log back on and got error ite down please try again later ',Bug
'eceipts were already attached before  attached more ix your software',Bug
'errible your software is the absolute worst oo many bugs with a nonintuitive user interface ay too costly for the customer to use m just wondering when my management will wake up and get rid of it',Bug
't is erratic  have the same charge number yesterday it did not work but worked todayhanks for the asking',Bug
'ad a very difficult time getting allocations to work t continued to show an error even though the error was resolved ery clunky!',Bug
'he user interface is difficult to navigate he system seems to work correctly once youve mastered it though he exceptions dont clear even after youve fixed the issues it seems you have to actually try to submit the report to clear the ones youve fixed t would be great if you could add a refresh button that would reevaluatethe exceptions and clear the ones youve fixed hanks!',Bug
'ery poorly designed tool ot intuitive at all error codes contain no info as to what is causing error',Bug
'add very descriptive information when there is an error and how to correct it',Bug
'ncorrect ity of urchase caused currency conversion errors ravel gency ees are now identified by their ervice ee umber which is not nearly as convenient as previously when they were identified by the ecord ocator letter code uplicate fees are not just two charges that are the same amountoncur should be able to discriminate a bit better between two separate charges',Bug
'solange keine bugs im ystem sind funktioniert es ganz gut',Bug
' have sent a check to orrison obile to cover these expenses that were charged in error  am not sure how to cancel these expenses in Concur but  have already reimbursed the company',Bug
' will send a check his card was mistaken for a very similar personal card in error pologies',Bug
'ncountered a bug or perhaps the fact taht one department is a sub division of another causes this hoosing overhead in the roject section swaps the department',Bug
'can you approve my mileage from when  came to cover there  fixed the mileage from my home clinic to your facility thanks',Bug
'till get the error but have attached image of booking receipt hanks',Bug
'highlight if a coding error is for the report or an individual item  had an issue with the overall report coding but it was not clear that the report coding was the issue',Bug
') click here didnt work on the error message to view the detail   had to reenter the xpense and go back into the claim ) the activity type appears to be mandatory but was not indicated as mandatory with the red stripe ) it was not obvious that mandatory fields were marked with a red strip and  had to guess this was the case ) on the bright side helpdesk was very friendly and helpful',Bug
'not intuitive to tell me why  am getting an error',Bug
'he system gives me an error when submitting mileage expenses he issue is that the route is system generated',Bug
'ave mass picture uploads available from appfix your email issue they dont populate in receipts for a long time if everutomatic receipt sending and matching to concur from ',Bug
'here is some exceptions that are not clear how to fix',Bug
'time to process from approval to payment is taking way to long lease fix this time frame please',Bug
' times  had to add the same expense the system often gets caught in a loop when attempting to allocate an expense and duplicates the expense repeatedly the only way out of the loop is to delete the expense and reimport it from scratch do othing different than before but randomly it might or might not work   absolutely hate this system m not  dumb by any standard but this si the single most confusing illogical difficult  experience  have ever had to deal with',Bug
'too restrictive and no helpful error messages',Bug
' have a credit and a debit of  but they are not eliminating themselves   do not know how to notify anyone that this was a personal expense that  fixed  thus the credit  and this should cancel themselves out',Bug
'cant sign in mobile annoying errors not easy flow to use',Bug
'error essages trying to attach receipts',Bug
'not user friendly errors should be linked where the correction must be madeissing of help to understand what is expected in the different fields ts you first application development ',Bug
'reate subtipos to adjust on errors',Bug
'readful system  not very intuitive when it comes to handling refunds made by vendors hy cant there just be an entry for refunds made by vendors where they have made an error',Bug
'ood ometimes frustrating but usually user error',Bug
' otel itemisation and ar clarity  too confusing and root cause to fix this required o  people easy to contact to fix  contacts to be listed',Bug
'he tool needs a check box for perdium expenses to check it off as such and then pull up a menu or pull up the amounts allowed under perdium or something ts not as obvious or easy to use t also takes a while to figure out the error codes on some items  do like that its easy to pull over items from the credit card statement that makes  of the work go away and is convenient  like that feature',Bug
' got  errors through this process',Bug
'oesnt make sense to  put the total of the expense report into the report header info f you do it gives you and error that it doesnt match',Bug
'er iem is hard to create ultiple ticket bookings cause errors in tool',Bug
'orribly time consuming and error prone system uch worse than prior systems',Bug
' have had consistent error messages of duplicates that  did not enter  have had several issues with error messages that are not intuitive f you want to hear the details please contact me hank you uni ho',Bug
'he app is buggy as hell had to come to a desktop to complete',Bug
'ase of use was nice oo many error messages and did not receive notification that my report from the app had failed',Bug
'his program needs to provide better instructions here are also a ton of bugs ainly at the end with all the allocations he software reported a submit success but then wouldnt clear any of the exceptions until  hit the final submit report button! ow does that make any sense',Bug
'a lot of error because the room tax was booked on a diffrent item',Bug
'never look into the error in the system',Bug
'nce again my mex receipts were attached and it still got kicked back!!',Bug
'Concur functions very effectively in less time and problems can be fixed immediately',Bug
'a little confusing when trying to fix an errorno phone support to be found',Bug
'ounding errors are extremely annoying',Bug
'should have explanations when things are sent back on what can be potential reasons for not working',Bug
'mileage calculator creates error',Bug
'n general  like Concur but  have had problems ometimes  email receipts and they dont appear in my account ve also basically given up using the app to upload receipts it s too inconsistent here is also some clunkiness with the receipt menu he arrow on the left that you are supposed to click to link a receipt to an expense is easy to confuse with the arrow you use to move around the gallery hat seems like something you could easily fix dditionally when linking to approvals from an email link the system often populates the screen with the expense menu instead of the approvals menu',Bug
'unctionality is very good ser interface is a bit dated thoughobile app should display warnings and errors in the expense as well',Bug
'f submitting an expense under the category employee event  have to upload an attendee list  could not see where  am supposed to do this it does not help the user fix errors only flags there are errors!',Bug
'ajor bug in Concur hen deducting commute mileage Concur will force an incorrect route and not allow the submitter to correct it pecifically Concur will assume the acoma arrows ridge and ignore using the ferry',Bug
'xpense is for a project hoose apitalillable lear out the ompany field lear out the epartment field lear out the ocation field hoose a project code o this for  line items redo for the one or two times there is an unexpected system error and your changes are lost t is possible to have the system clear out those entries once capital is chosen  why does the employee have to do this manually nd if you can copy the  code to an itemized hotel expense why cant the business purpose also be copied to itemized line items',Bug
'till having issues with incorrect $ amount posted by Concur o it takes extra time out of my day to fix it or in some cases  have to ask our ontroller to help me and that timeout of her day too',Bug
'obile app did not work',Bug
'ssues with entering information from drop down  had to log out and back in  times before it accepted fter completing report closed me out saying application error ad to go back in and open report to submit',Bug
' had to reload receipts  times due to errors',Bug
'the ability to enter the showcode manually does not work and sometimes the showcode for the event you are working is not listed',Bug
'he system is horrible t wont accept legitimate expenses t will tell you what youe doing wrong but not how to fix it and it wont allow you to move forward until you fix it ts a ridiculously frustrating system',Bug
' still get a essage xceptions even  corrected the error  his confused me until  forcedthe submit and it went thru  so  did lose a lot of time ',Bug
'fix the rounding problem on hotels',Bug
'canning errors are preventing eb and ar transaction statements from being suitable to submit',Bug
'ot beautiful but easy to use and no errors d recommend',Bug
'ool is complicated and weird otel expenses does not work properly f nights have different rate this is not possible to enter lso when entering other kind of expense as miscellaneous or meals tool adds the expense per night so it does not work if the meal only occur  day',Bug
'elete receipt function for single entry does not work ot found in help and no email for support',Bug
'his was kicked back for incorrect transaction date   am unable to change those dates t might help if a report is kicked back if we could actually fix the issues',Bug
'eport details under printemail are not in order by date hat would be more helpful for making sure that expenses have been added or duplicated he pdf output table of the expenses is not very good nor ordered by dateor travel that only covers one tripproject it would be nice to a starting section that asks what the trip was for and what project codes to use deally this would populate automatically for all the itemized expenses listed instead of having to enter them multiple times  did see that a project chosen moved up to the top of the drop down list  did not use the wizard pop up at the beginning of the expense report to fill out my expensesverall cumbersome and confusing at first even with directions in hand but with  entries for this trip and errors appearing in the error section  was able to figure it out after fixing a few entries',Bug
' have too much to say to be productive here so  will just say the system has not worked well and continues to have flaws',Bug
'n ay   had to used my personal credit card for business eals during month end close  since my corporate card was not working',Bug
'dont make me fix up the ank ees charge in error to my card',Bug
'Concur has kicked me out of my plane seats twice  have to check at least two days before flight to ensure  still have seats dditionally the site is slow and not user friendly',Bug
